timestamp;T_MF4_IN;T_MF4_OUT;T_MM2_IN;T_MM2_OUT;T_BOILER100;T_BOILER200;T_IN;Sinal_Vazao1
2025-05-12 03:03:47;19.17;23.79;24.82;25.13;-100.0;-100.0;-100.0;1.0
2025-05-12 03:03:51;26.89;21.96;24.7;24.96;-100.0;-100.0;-100.0;1.0
2025-05-12 03:03:53;18.83;23.71;24.99;25.51;-100.0;-100.0;-100.0;1.0
2025-05-12 03:03:56;26.46;21.98;24.88;24.99;-100.0;-100.0;-100.0;1.0
2025-05-12 03:03:58;20.41;22.57;25.29;25.42;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:01;21.29;25.04;25.42;25.18;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:03;27.41;22.74;25.11;25.19;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:06;20.89;23.09;25.6;25.07;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:08;27.83;22.34;25.33;25.36;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:11;23.73;23.92;25.26;25.21;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:14;27.12;21.94;24.56;25.74;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:16;26.29;21.41;24.77;25.13;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:19;23.82;21.75;24.85;25.59;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:21;20.96;22.44;25.02;25.46;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:24;26.63;22.19;24.83;25.15;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:27;20.19;22.51;24.99;25.53;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:30;21.2;22.7;25.74;25.47;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:32;21.23;22.7;25.81;25.63;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:36;26.69;23.42;25.26;25.12;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:37;24.93;21.63;24.66;25.61;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:40;24.69;23.95;25.28;25.54;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:43;21.89;24.45;25.23;25.22;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:45;23.33;24.01;25.29;25.02;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:48;22.04;24.12;25.27;25.05;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:50;25.48;20.75;24.66;25.45;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:53;27.74;21.2;24.54;25.09;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:56;20.52;22.01;25.6;25.63;-100.0;-100.0;-100.0;1.0
2025-05-12 03:04:59;20.64;22.0;25.58;25.71;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:01;25.82;21.84;24.75;24.99;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:04;26.54;21.43;24.69;25.06;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:07;22.79;21.92;24.81;25.75;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:09;21.66;22.26;24.78;25.36;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:12;19.54;25.11;25.44;25.33;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:14;21.11;22.87;25.67;25.09;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:18;23.77;21.89;24.59;25.52;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:20;20.48;22.28;25.52;25.47;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:22;28.05;21.26;24.55;25.59;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:25;23.83;22.01;24.98;25.89;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:28;18.93;22.09;24.72;25.71;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:30;20.82;22.63;25.17;25.44;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:33;20.96;22.73;25.73;25.63;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:36;21.68;23.85;25.15;25.42;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:38;22.87;24.27;25.24;25.04;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:41;24.05;22.99;25.35;25.77;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:43;19.8;22.35;25.28;25.6;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:46;24.08;22.12;24.95;25.36;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:49;19.4;22.46;25.74;25.82;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:51;19.65;24.62;25.38;25.49;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:54;21.33;25.09;25.46;25.14;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:57;25.77;22.7;25.83;25.69;-100.0;-100.0;-100.0;1.0
2025-05-12 03:05:59;25.56;21.63;24.67;25.49;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:02;28.44;22.31;24.66;25.04;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:05;21.73;24.05;25.34;25.52;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:07;22.1;24.71;25.25;25.05;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:10;24.31;21.41;24.54;25.24;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:12;27.68;21.77;24.72;25.32;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:15;27.47;21.47;24.55;25.75;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:18;27.7;21.67;24.6;25.22;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:21;27.36;22.05;24.86;25.3;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:24;25.98;21.47;24.59;25.32;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:26;27.18;22.22;25.01;25.3;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:28;23.15;21.08;24.49;25.71;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:32;20.77;23.42;25.23;25.67;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:34;23.41;21.21;24.51;25.79;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:38;26.91;22.37;24.99;25.27;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:40;23.01;24.61;25.22;25.05;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:43;27.56;21.83;24.59;24.81;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:45;23.11;21.89;24.58;25.5;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:49;21.61;24.25;25.26;25.36;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:50;25.54;21.59;24.56;25.54;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:53;24.58;24.38;25.4;25.06;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:56;20.28;22.51;25.26;25.07;-100.0;-100.0;-100.0;1.0
2025-05-12 03:06:58;23.11;24.73;25.48;25.28;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:01;20.32;22.62;25.34;25.38;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:04;20.09;22.65;25.7;25.55;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:08;21.32;22.77;25.6;25.08;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:10;25.73;21.82;24.8;25.24;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:12;21.27;23.41;25.4;24.98;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:15;24.03;21.84;25.18;25.37;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:17;25.74;22.98;25.09;25.12;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:20;20.5;23.94;25.14;25.02;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:22;22.83;21.93;24.77;25.73;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:25;20.93;22.48;24.93;25.47;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:27;24.65;24.3;25.4;25.01;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:30;24.4;21.77;24.48;25.56;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:33;20.71;22.64;25.71;25.56;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:36;23.62;24.37;25.19;25.22;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:39;21.28;22.13;24.81;25.37;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:42;22.04;24.56;25.1;24.98;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:44;20.75;22.09;25.47;25.69;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:47;27.04;22.48;24.79;25.11;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:49;23.05;21.21;24.29;25.59;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:52;20.6;22.58;24.43;25.11;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:54;25.3;22.21;24.67;25.04;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:57;24.12;21.83;24.73;25.53;-100.0;-100.0;-100.0;1.0
2025-05-12 03:07:59;20.45;21.8;24.71;25.13;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:02;24.95;22.26;25.62;25.73;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:05;22.65;21.93;24.72;25.69;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:07;20.86;22.34;24.72;25.64;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:10;19.18;24.73;25.32;25.43;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:12;20.92;22.38;24.9;25.48;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:15;21.78;25.04;24.78;25.0;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:17;20.54;22.67;25.75;25.7;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:20;21.58;23.65;25.1;25.5;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:22;21.65;24.41;25.02;25.16;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:25;27.8;22.13;24.47;24.73;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:27;24.04;20.94;25.24;25.73;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:30;20.9;24.38;24.56;25.04;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:32;21.82;22.18;25.35;25.42;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:35;25.43;22.27;24.73;25.0;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:38;25.44;23.96;24.59;25.45;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:40;21.92;24.32;25.15;25.25;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:43;21.78;21.91;24.29;24.72;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:46;26.01;21.68;24.42;25.48;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:48;26.63;21.68;24.35;24.83;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:51;22.79;24.25;24.45;25.09;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:54;21.29;24.55;24.98;25.06;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:57;25.75;21.45;24.49;25.04;-100.0;-100.0;-100.0;1.0
2025-05-12 03:08:59;24.47;23.44;25.17;25.04;-100.0;-100.0;-100.0;1.0
2025-05-12 03:09:02;26.19;21.55;24.94;25.2;-100.0;-100.0;-100.0;1.0
2025-05-12 03:09:05;28.03;22.47;24.54;24.95;-100.0;-100.0;-100.0;1.0
2025-05-12 03:09:08;24.06;21.86;24.39;25.49;-100.0;-100.0;-100.0;1.0
2025-05-12 03:09:11;28.49;22.1;24.35;24.85;-100.0;-100.0;-100.0;1.0
2025-05-12 03:09:14;27.48;21.98;24.29;24.72;-100.0;-100.0;-100.0;1.0
2025-05-12 03:09:47;28.27;22.34;24.38;24.81;-100.0;-100.0;-100.0;1.0
2025-05-12 03:09:50;28.15;22.27;24.36;24.75;-100.0;-100.0;-100.0;1.0
2025-05-12 03:09:53;21.77;24.06;25.14;25.31;-100.0;-100.0;-100.0;1.0
2025-05-12 03:09:55;21.48;23.5;25.21;25.53;-100.0;-100.0;-100.0;1.0
2025-05-12 03:09:58;25.41;23.09;25.42;25.65;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:01;21.15;23.1;25.32;25.63;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:03;27.5;24.47;24.97;25.09;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:06;21.32;22.03;24.19;24.79;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:08;21.52;24.46;24.91;25.06;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:11;25.56;23.39;24.94;25.47;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:13;26.22;22.01;24.42;24.96;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:17;23.11;24.12;25.34;25.18;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:19;19.01;23.08;25.64;25.84;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:21;19.37;24.45;25.3;25.43;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:24;20.25;22.59;25.52;25.4;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:26;23.18;24.74;25.54;25.62;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:30;19.62;24.78;25.27;25.37;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:32;20.08;22.7;25.31;25.35;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:35;20.12;22.59;25.5;25.42;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:37;20.92;22.64;25.54;25.56;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:40;24.25;21.92;24.31;25.47;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:42;22.14;21.98;24.44;24.69;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:45;23.69;24.19;24.35;25.17;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:48;26.52;22.3;24.7;25.75;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:50;27.09;21.96;24.34;25.07;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:53;26.52;22.02;24.35;24.94;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:56;19.74;22.24;25.31;25.09;-100.0;-100.0;-100.0;1.0
2025-05-12 03:10:58;19.52;22.23;24.56;25.61;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:01;23.13;22.02;24.46;25.66;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:03;23.0;21.95;24.57;25.62;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:06;19.73;22.06;24.4;25.62;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:09;22.35;22.16;24.48;25.68;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:12;26.1;22.58;24.52;24.94;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:14;19.95;22.69;25.33;24.96;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:17;21.17;22.7;25.51;25.6;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:19;21.55;22.86;25.26;25.61;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:22;23.25;21.9;24.37;25.42;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:25;28.23;22.55;24.55;24.94;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:27;21.59;22.97;25.23;25.57;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:31;25.71;23.56;25.09;25.53;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:33;21.14;22.62;25.49;25.02;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:36;20.93;22.7;24.56;24.96;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:38;26.11;22.71;25.6;25.59;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:41;24.34;21.8;24.54;25.33;-100.0;-100.0;-100.0;1.0
2025-05-12 03:11:44;27.79;22.81;24.25;25.48;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:18;24.74;23.65;24.94;25.37;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:20;26.35;22.39;24.71;25.19;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:24;25.68;23.18;25.06;25.49;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:27;21.53;23.02;25.15;25.5;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:29;25.51;22.13;24.6;25.0;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:32;25.66;22.16;25.59;25.5;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:35;26.23;23.29;25.08;25.43;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:37;21.42;22.74;25.29;25.53;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:40;21.56;23.09;25.14;25.5;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:43;20.49;22.58;25.49;25.62;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:45;21.52;23.98;24.88;25.17;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:48;21.46;24.44;24.84;24.65;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:50;25.79;22.18;25.33;25.52;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:53;24.82;23.25;24.95;25.0;-100.0;-100.0;-100.0;1.0
2025-05-12 03:12:56;26.31;23.23;24.89;25.03;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:00;20.95;24.93;25.26;25.5;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:02;21.39;22.7;25.34;25.55;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:05;28.08;22.31;24.27;24.8;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:07;28.01;22.23;24.18;24.74;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:11;25.45;22.11;24.56;25.06;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:13;21.07;22.89;24.47;24.95;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:16;21.5;22.74;25.33;25.51;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:20;21.46;22.79;25.23;25.51;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:22;27.12;22.98;24.64;25.0;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:24;21.41;24.35;24.85;24.98;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:28;22.16;21.82;24.23;24.9;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:30;24.98;21.2;24.16;25.48;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:32;20.35;23.12;24.98;25.51;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:36;25.84;21.91;24.3;24.86;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:37;24.36;21.84;24.46;25.29;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:40;19.7;23.38;25.33;25.66;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:43;24.08;23.7;24.43;25.58;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:45;22.43;22.22;24.29;25.49;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:48;20.75;24.83;25.13;25.05;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:51;19.82;22.16;24.46;25.48;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:53;23.39;22.0;24.5;25.47;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:56;19.33;22.88;24.61;25.05;-100.0;-100.0;-100.0;1.0
2025-05-12 03:13:58;20.54;22.54;24.59;25.37;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:01;21.78;24.8;25.29;24.89;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:04;25.63;22.71;25.29;25.37;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:06;20.04;24.49;25.25;24.9;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:09;25.16;23.97;25.05;24.89;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:11;25.03;22.7;25.33;25.58;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:15;24.26;21.85;24.42;25.72;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:18;24.45;21.86;24.37;25.66;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:20;19.92;22.61;25.36;25.72;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:23;21.35;22.45;24.48;25.33;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:26;23.39;22.62;25.23;24.83;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:30;19.85;22.82;25.35;25.75;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:31;20.95;24.91;25.2;24.86;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:34;20.88;22.46;24.65;25.3;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:36;25.21;22.8;25.28;25.5;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:39;23.71;22.0;24.09;25.33;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:42;28.02;22.6;24.31;24.8;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:45;22.7;24.47;24.96;24.75;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:47;24.12;24.06;24.93;24.77;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:50;26.96;22.16;24.31;25.06;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:52;21.6;21.74;24.25;25.21;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:55;25.79;21.92;24.3;24.91;-100.0;-100.0;-100.0;1.0
2025-05-12 03:14:57;21.67;24.48;25.09;24.99;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:00;20.94;21.99;24.52;25.06;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:03;25.6;21.86;24.38;25.1;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:06;19.93;22.25;25.33;25.58;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:08;24.1;22.07;24.44;25.45;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:10;25.91;22.44;24.38;25.42;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:13;25.68;22.64;24.3;24.88;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:17;25.46;22.24;24.3;25.55;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:19;19.67;22.03;24.31;25.57;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:21;23.92;22.01;24.34;25.49;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:25;19.33;23.67;25.14;25.53;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:27;19.48;22.32;24.28;25.42;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:30;22.94;22.04;24.29;25.6;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:32;20.88;22.58;24.59;25.3;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:35;19.59;24.45;25.12;25.29;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:38;19.65;22.52;25.13;25.47;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:40;19.63;22.94;25.39;25.68;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:43;23.42;22.05;24.42;25.45;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:46;25.71;22.13;25.22;25.47;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:49;24.01;22.09;24.49;25.34;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:51;23.98;22.1;24.49;25.36;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:54;23.56;22.07;24.37;25.55;-100.0;-100.0;-100.0;1.0
2025-05-12 03:15:57;22.98;24.06;25.13;25.01;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:00;19.19;22.72;25.49;25.62;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:02;19.88;23.75;25.13;25.49;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:05;23.42;24.33;25.16;24.9;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:07;21.83;23.77;24.78;25.17;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:10;26.24;21.83;24.15;24.87;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:12;27.21;21.9;24.07;24.87;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:15;23.62;22.12;24.52;25.2;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:18;19.68;22.42;25.31;25.52;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:20;20.84;22.64;24.64;25.22;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:23;21.1;22.53;25.31;25.41;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:25;23.46;22.04;24.07;25.01;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:28;27.27;22.23;24.62;25.13;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:31;23.96;23.98;24.85;24.74;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:33;24.59;21.9;24.07;24.9;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:36;25.54;22.21;24.13;24.77;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:39;24.86;22.43;24.19;24.78;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:41;22.28;22.18;24.21;25.52;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:44;20.09;24.81;25.1;25.27;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:46;25.68;22.54;25.31;25.29;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:49;21.38;22.83;25.12;24.82;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:51;21.83;24.24;24.69;24.9;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:54;20.71;22.23;25.05;25.33;-100.0;-100.0;-100.0;1.0
2025-05-12 03:16:57;21.12;22.19;24.97;25.57;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:00;26.43;22.37;24.38;25.02;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:02;21.61;21.77;24.16;25.46;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:05;21.06;24.21;24.92;24.82;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:07;19.91;22.07;25.2;25.46;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:10;22.98;22.06;24.25;25.45;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:12;19.91;23.76;25.05;25.41;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:15;26.17;22.61;24.2;25.21;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:17;22.9;24.56;25.15;24.8;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:20;27.67;22.4;24.24;25.18;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:22;26.13;22.14;24.95;25.2;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:25;21.23;22.13;24.98;24.88;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:28;20.59;23.31;24.81;25.34;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:30;20.07;22.19;24.66;24.94;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:33;24.67;22.27;24.33;24.78;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:36;23.55;22.13;24.4;25.3;-100.0;-100.0;-100.0;1.0
2025-05-12 03:17:38;25.64;22.79;24.31;24.83;-100.0;-100.0;-100.0;1.0
